"","CNS2:(Intercept)","CNS2:age_Dx","CNS2:sexM","CNS2:SES2","CNS2:SES3","CNS2:SES4","CNS2:SES5","CNS2:ruralY","CNS2:distanceshort","CNS2:dxyear2003","CNS2:dxyear2004","CNS2:dxyear2005","CNS2:dxyear2006","CNS2:dxyear2007","CNS2:dxyear2008","CNS2:dxyear2009","CNS2:dxyear2010","CNS2:dxyear2011","CNS2:dxyear2012","CNS2:lineageT","CNS2:protocolDFCI","CNS2:cytogenetics_catFavorable","CNS2:cytogenetics_catNeutral","CNS2:cytogenetics_catUnfavorable","CNS2:wbc_cat>=50","CNS2:leukemia_risk_groupstandard","CNS3:(Intercept)","CNS3:age_Dx","CNS3:sexM","CNS3:SES2","CNS3:SES3","CNS3:SES4","CNS3:SES5","CNS3:ruralY","CNS3:distanceshort","CNS3:dxyear2003","CNS3:dxyear2004","CNS3:dxyear2005","CNS3:dxyear2006","CNS3:dxyear2007","CNS3:dxyear2008","CNS3:dxyear2009","CNS3:dxyear2010","CNS3:dxyear2011","CNS3:dxyear2012","CNS3:lineageT","CNS3:protocolDFCI","CNS3:cytogenetics_catFavorable","CNS3:cytogenetics_catNeutral","CNS3:cytogenetics_catUnfavorable","CNS3:wbc_cat>=50","CNS3:leukemia_risk_groupstandard"
"CNS2:leukemia_risk_groupstandard",-0.306135634801296,0.0147717230669754,-0.00704832804843578,-0.00710571140192131,0.00077110511789812,0.00201735847936758,-0.000293148884533086,-0.00273303766970014,0.00702576008360634,-0.000000437798982405511,0.00668129686508329,-0.000943874804158165,-0.00719608160991185,-0.0123750012838446,0.00242766942579568,-0.0019121250994098,0.00318779862753333,0.00829388885077762,-0.00390673178997146,-0.0253136201210935,0.00967799557026616,-0.000363063858388653,0.00652971604308242,0.00673610503229091,0.221808449053101,0.275615161697312,-0.0608165849393614,0.00322650245417624,-0.000740141271509198,-0.0021052895145742,0.000334772025498714,-0.00271686522524902,0.000047398411292841,0.000254123219017734,0.00101301476876066,-0.000000017962616479258,0.000925374709297926,0.00076331639160478,-0.0000393824498649414,-0.00159384446082688,0.000344088972301756,0.000910270979172144,0.000896782259391403,0.00176889378638859,-0.000498005016435699,-0.00470788160141457,0.00198446004350681,0.00458976523228138,0.00411449292707976,0.00470739396503129,0.0381190065237333,0.0472013193747499
"CNS3:(Intercept)",0.330353438931735,-0.00536981439013033,-0.00628612429196951,-0.0116263681228938,-0.0105151594943136,-0.00620009788979889,-0.0112966485025905,-0.0136776043533082,-0.016127994159093,0.0000043690403435405,-0.119666083752161,-0.116518473596852,-0.12127954738352,-0.116028919623835,-0.122236796567177,-0.125067357873847,-0.120139463487548,-0.123185735266795,-0.117730711555549,0.00605987992567146,-0.00541317887779096,-0.106435513108914,-0.102810480715171,-0.102433065168155,-0.0643764184674815,-0.0608165849393458,4.25338626511877,-0.0528825646898147,-0.0718259009022898,-0.161128856158405,-0.103243522607456,-0.128757614359763,-0.150810927975714,-0.284004757070313,-0.346096212204357,0.00000343848789044388,-1.47605630432945,-1.34390779218957,-1.35865648964438,-1.3332666685641,-1.49859006333855,-1.41367062813768,-1.38187146210023,-1.45394680921187,-1.31449904418397,0.0552574154840169,-0.198400269508883,-1.39436976104936,-1.34902130838774,-1.37052521518594,-0.837962170097881,-0.859197670043259
"CNS3:age_Dx",-0.0053143668540122,0.000349545963209448,-0.0000974414036115103,-0.000249143428598998,-0.0000951187632448489,-0.000243442255444844,-0.0000268820089091331,-0.0000513149037072547,0.0000628373734167294,-0.0000000179783970850507,-0.0000896452591678744,0.000160178001983976,0.00023411300962837,0.000100942765136267,0.000348347457882143,0.000341078262941711,0.000338685466864496,0.000322014150206483,0.0000897027235040103,-0.000618905660608884,0.00029500962243088,0.000772918453615415,0.00048084003568275,0.000257786014010019,0.00269321905696643,0.00322650245417652,-0.0528825646898161,0.00329116554553744,0.000172966434993341,-0.000104877579825712,-0.00118299984596323,-0.000229207716843422,0.000916334091065555,-0.000415609081560479,0.00126331897271031,-0.0000000106874212853075,-0.000565987797923404,-0.00154095772937554,-0.000884906290928898,-0.00148431505590588,0.00281349589187601,0.00138325369025471,0.00144295600612652,0.00324910983967099,-0.00245419926389329,-0.00743589626463873,0.00322450503515234,0.011031135120853,0.00858756522969355,0.00430164916174572,0.0265191036670921,0.0302038376835964
"CNS3:sexM",-0.00850324999494592,-0.0000729921569729734,0.0107530119996884,0.00285452925790082,0.00231899858664513,0.00187252437347252,0.00191685415590783,-0.000407536995870812,-0.000208711651998571,0.00000000745252456085875,0.00123949471232942,0.000895309075657318,0.00120167683081908,0.000806108714138573,0.00115759844151844,0.000745829203222227,0.00134300499518334,0.00173071441141489,0.00193252502058731,-0.00266045096077277,-0.000484811305946345,0.000455486366588605,0.00141194126224815,0.00111625929026296,0.000350382855160162,-0.00074014127151051,-0.0718259009022896,0.000172966434993287,0.163293243173948,-0.00576350984633316,0.00303360690213605,-0.00096849968189364,0.00825370007875709,-0.000544505520930638,-0.00633772769382784,0.0000000541268504838711,-0.0685403897863303,-0.0251342986394177,-0.0396621233422587,-0.0438378352237073,-0.0182857285312602,-0.031592761847134,-0.0238928067817278,-0.0181631804843737,-0.0456385671229833,-0.0322617301670735,0.00409778487215268,0.0142421381173327,0.0133115094364833,0.021847185577613,0.00500621737460369,0.00265804858789378
"CNS3:SES2",-0.0081954100910809,-0.00021171272634741,0.00229614964583172,0.0303800251436992,0.015000825376634,0.0151633113450316,0.0150069187759802,0.00137991704302275,-0.000325825304816065,-0.000000112653915786905,0.0000391638838543248,-0.00269761360485806,0.000529304689675582,-0.000342756527679258,0.0000846414838354785,-0.00276187322056133,-0.000861401280490667,-0.00277810400394611,-0.00119160570664361,0.000120515918294669,0.00140464607145272,-0.00433793068679541,-0.00404045760435059,-0.00292779644578626,-0.00187609179609224,-0.00210528951457442,-0.161128856158405,-0.000104877579825815,-0.00576350984633304,0.322298549797836,0.176038003101285,0.171166539282153,0.168256924041218,0.016456192195402,-0.00209996027504934,-0.000000171107902556313,0.0702840096652361,0.0445564625975082,0.0647664336417473,0.103666473978327,0.0821367159960261,0.0537087331787251,0.0692134338524809,0.0689903415170525,0.0721189933671476,0.00266173149315732,0.0170696094505231,-0.0697137508147776,-0.0704286164094492,-0.0513216299157434,-0.010024026332139,-0.020946670501489
"CNS3:SES3",-0.00855155362757351,-0.000119088035507223,0.00191626081342471,0.0151157214061267,0.0266499100136641,0.0153408569711519,0.0152781319864972,0.000330077014439974,-0.00154574384912395,-0.0000000484213818250607,0.00206952459330419,-0.000335599376614834,0.002681670813263,0.000666134721033344,0.000949772999111606,-0.00099235238235601,-0.000770822926292576,-0.000179453929624392,-0.00111188232376356,0.00131512562427849,-0.000605086265625444,-0.00533809577306818,-0.00594967950879782,-0.00554658488451017,-0.0013118991824783,0.000334772025498575,-0.103243522607455,-0.00118299984596329,0.00303360690213616,0.176038003101285,0.293403464336852,0.172963898405883,0.170729709183712,-0.0274840086348561,0.0086058581312265,-0.0000000489995858222197,0.024411781682252,-0.0145418917923603,0.00141506868906877,0.0367113445992933,0.0039129573639032,0.0152421963078809,-0.0123147903357087,0.021029940904954,0.0122092236792566,0.0283441198069948,-0.012705776326944,-0.0767115292130966,-0.101147022545391,-0.0758194757758787,-0.00142790562249521,-0.0122783199645693
"CNS3:SES4",-0.00555987296466309,-0.00053664317080934,0.0026472453268273,0.0151366945476596,0.0155307618204521,0.0290814876607352,0.0154115498710945,0.00207788936924193,-0.0000477742074608438,-0.0000000163838510846611,0.00114809125966367,-0.000308333012690789,0.00103803585575676,0.000188676696293214,-0.00109001491447989,-0.00391259793328564,-0.00233135902449441,0.000410755427833423,0.000661279412961159,0.00202218653416392,-0.000568920376109275,-0.00611399554049414,-0.00612668759205142,-0.00439524607376436,-0.00259061412788544,-0.00271686522524941,-0.128757614359762,-0.000229207716843519,-0.000968499681893615,0.171166539282153,0.172963898405883,0.534565129826636,0.173245723474539,0.0184764381763831,0.00363792900433771,-0.0000000231181927912252,0.0139279154395781,-0.0169842720546305,-0.00942671927035025,0.0176626385779758,-0.00933142437715379,-0.0084492428601134,-0.0094763316608857,-0.0271101872430969,-0.0109319084878806,0.00999217445570945,-0.00826074854399171,-0.0269110874880289,-0.0386633517495539,-0.0480764616596055,-0.00913008918784724,0.00128808075758676
"CNS3:SES5",-0.0145193483756,-0.0000543224991469094,0.00208899807647915,0.0147962134647549,0.0152446251505087,0.0154710349465014,0.0321629255379581,0.00174516516360027,-0.000756407170786874,-0.0000000592665027629558,0.00125770345266236,0.00208761659236988,0.00325539053403603,0.00178907193676283,0.00195035741580057,-0.00123450020814011,-0.000729604544620968,0.000170567619606527,0.00105662867271008,0.000394028816420281,-0.000000123739126619947,-0.00120121171212105,-0.00232271635255595,-0.00199469522897556,-0.00171470975335416,0.0000473984112921564,-0.150810927975713,0.000916334091065435,0.00825370007875734,0.168256924041218,0.170729709183712,0.173245723474539,0.53849493790673,-0.00400900543291277,-0.0116099011451014,-0.0000000360102523355974,0.020334396314119,0.00127442450982437,0.00492605168462485,0.00301445989474694,-0.0134782962888275,0.00800780615087329,-0.00418131510413331,-0.00793340455957478,-0.0108464824490523,0.0012905568821518,-0.00563701498198874,0.00245890291803096,-0.0191511359517545,-0.0105793353002019,-0.0126762077703468,-0.00352298262067595
"CNS3:ruralY",-0.0145752183803224,-0.00000365132266744488,-0.00015137796022961,0.00092560699113038,0.000547140213418741,0.0019695106128511,0.00139776359860387,0.0318117235072862,0.00613201444851261,-0.000000195829598901324,0.00635813721782513,0.00560498043113981,0.00377735506014158,0.00586281279658941,0.00395430252451271,0.00416372437061367,0.00475082140756043,0.00299302789803515,0.00454866480389741,0.00343526663428063,0.00103780264403032,0.00112830650708497,0.000673450745362509,-0.000147876533028597,-0.0000352198611560748,0.000254123219015943,-0.284004757070313,-0.000415609081560599,-0.000544505520930981,0.0164561921954024,-0.0274840086348556,0.018476438176384,-0.00400900543291235,1.17852233966125,0.102939320812499,-0.000000164671327244103,0.0159464166158268,0.0727435479413336,0.0617277842479233,0.0664613256921597,0.0741334921051939,0.0334376392171572,0.0798444247149127,0.0339780963506005,0.0426746386432347,0.0322083511401792,0.0403219513240914,0.103677520746148,0.0974404545824135,0.0660907710886371,0.0116662605129346,0.00709129383828936
"CNS3:distanceshort",-0.0143663216258938,0.0000576107938027533,-0.00045860537717758,0.000527764146602587,-0.000833467731230667,-0.000966551718096563,-0.00120017998628431,0.00559961300736252,0.0154002925034599,-0.000000041233117776184,0.00108360622692112,-0.00140262952923558,-0.00133633261546941,-0.00164318748228734,-0.00177286824785301,0.000147967526867982,-0.0014299746637888,-0.00117658915154624,0.000177272582395508,0.00180853039824743,-0.0021522610365387,0.00218190294288091,0.00305451389140226,0.00202864230080709,0.00201863279583476,0.00101301476875787,-0.346096212204357,0.00126331897271024,-0.00633772769382826,-0.00209996027504906,0.00860585813122677,0.00363792900433773,-0.0116099011451015,0.102939320812499,0.340357267412486,-0.0000000423243689800008,0.0133572801947942,-0.0240705896607938,-0.0342336970258847,-0.0258834061942313,-0.0149345363593773,-0.008113024022299,-0.000389980568253765,-0.0226989681881153,-0.0161830359703161,0.0140553359157637,-0.00116998118617464,0.0251828139608535,0.0315879471836613,0.0205770577766452,0.0298473041139136,0.0227897746543741
"CNS3:dxyear2003",0.000000516658507781159,-0.00000000171607781055767,-0.00000000167437063259147,-0.00000000850697176194104,-0.00000000586737357923089,-0.00000000232652234569976,-0.00000000526080169346879,-0.0000000207818927366201,-0.00000000567183761395162,0.0000000000106135801193422,-0.000000449475653093729,-0.000000440336088371644,-0.000000442006312879613,-0.00000044041265645888,-0.00000044174897284231,-0.000000441102583413151,-0.00000044103608344229,-0.000000440178341449163,-0.000000437473028480219,-0.0000000123257517949732,-0.0000000153137306281838,-0.0000000449821291945004,-0.0000000394290929451861,-0.0000000457874523427168,-0.000000021273890667895,-0.0000000179626163679662,0.0000034384878971402,-0.0000000106874214078075,0.0000000541268503259669,-0.000000171107902569792,-0.0000000489995857388288,-0.0000000231181929569286,-0.0000000360102525857845,-0.000000164671328219995,-0.0000000423243695624942,0.00000000000630154000253548,-0.00000299006083415049,-0.00000306260237597642,-0.0000029608243007881,-0.00000295083502397415,-0.0000030138669423697,-0.00000290842592694921,-0.00000293888988173502,-0.00000294471600984904,-0.00000291132741670992,-0.000000155242341381545,-0.000000307406868040275,-0.000000207495117277451,-0.000000175926405933246,-0.000000309901801829109,-0.000000155238570230597,-0.000000210462653633355
"CNS3:dxyear2004",-0.116717663155424,0.0000142923555977849,-0.00150074033787682,0.00171729138301941,0.00174749219564863,0.00113166798843941,0.00150112563144416,0.00458808571813478,0.000521689343497947,-0.00000370677331247006,0.167387307638869,0.112292899855042,0.112366765273994,0.112196547676158,0.111889988277176,0.111673693501589,0.112755108536518,0.111898996089926,0.111730523021174,0.00912122690763189,-0.000277096224768549,0.00272628342537248,0.000887287493344963,0.00529354457491779,-0.00150291665507192,0.000925374709288461,-1.47605630432944,-0.000565987797924107,-0.0685403897863306,0.0702840096652359,0.0244117816822519,0.0139279154395781,0.0203343963141188,0.0159464166158244,0.0133572801947928,-0.00000299006083504712,1.84654290058097,1.36690556288102,1.38761947160048,1.37508452155984,1.38584729017619,1.36415737092956,1.36814602694654,1.37705945357893,1.38722452931053,0.131753335712282,0.0785791726621176,0.0138041506267281,0.0267085290539788,0.10861235344085,-0.000520899095587946,0.0677053348936395
"CNS3:dxyear2005",-0.116909844629029,0.0000335648270832214,-0.000348914150879091,-0.000551012136239037,0.000600930318270384,-0.000592595252422712,0.000619565383422832,0.00528193962268204,0.000189884489322974,-0.00000373628998952026,0.112288695086725,0.138541919021117,0.113296915430379,0.114154308851843,0.11356279862149,0.1137243270043,0.11447849364244,0.113459337432621,0.113191874397021,0.00647127743580157,0.00172497342370945,0.00128069390249816,-0.000543190498320051,0.00215392303739383,0.00230264879817429,0.000763316391595381,-1.34390779218955,-0.00154095772937638,-0.0251342986394183,0.0445564625975074,-0.0145418917923608,-0.0169842720546298,0.00127442450982328,0.0727435479413319,-0.024070589660795,-0.00000306260237773887,1.36690556288102,2.41660177953401,1.37201080346687,1.37391364703772,1.36911065163367,1.36065806539437,1.36157324505015,1.3691211285983,1.37176336271479,0.0950875398474623,0.132911389852029,-0.0309790363408642,-0.0527803924759394,0.00997526200728255,0.0179013027290722,0.0162403013057635
"CNS3:dxyear2006",-0.120401297802342,0.000129315017652936,-0.000242974505121272,0.00235098051629236,0.00266727134431343,0.000877393707021655,0.00210688216592801,0.0041222415815482,-0.000798913462618412,-0.00000367055630126155,0.111432871862925,0.11374286761138,0.139819150114785,0.114457530909836,0.114523795833437,0.113634313156601,0.114806907604882,0.113150173891528,0.112969431483893,0.00460640468423914,0.0042442041439617,0.00308389755514411,0.00285287007511134,0.00554868768630901,-0.0000581743757372861,-0.0000393824498740349,-1.35865648964437,-0.000884906290929672,-0.0396621233422593,0.0647664336417465,0.0014150686890684,-0.00942671927034966,0.00492605168462306,0.0617277842479221,-0.0342336970258857,-0.00000296082430172541,1.38761947160048,1.37201080346687,1.7847949789077,1.38661730394383,1.38840456836152,1.36917042714332,1.3796595247291,1.38436638500322,1.39256567924164,0.0820810551754283,0.15336127373908,-0.0110674785675279,-0.00942925485618029,0.0500433511638129,-0.0359768041102509,0.00484199610035518
"CNS3:dxyear2007",-0.116136341631334,-0.0000126181504050066,-0.000372401823764436,0.00224268779904688,0.00075373182213909,0.000151614303675421,0.000539807549029481,0.00569404540633899,-0.000725161711691559,-0.00000365584617263424,0.112052817619224,0.114295848892207,0.114416712946713,0.13511499674528,0.114855086470293,0.11437605943935,0.115544658889724,0.113569856126924,0.11356935155271,0.0043148897223009,0.00505782350125039,0.00093634716262038,-0.0000954379437943381,0.00339581230407585,0.00130710869777433,-0.00159384446083553,-1.33326666856408,-0.00148431505590669,-0.0438378352237077,0.103666473978327,0.0367113445992931,0.0176626385779752,0.00301445989474713,0.0664613256921581,-0.0258834061942331,-0.00000295083502537017,1.37508452155984,1.37391364703772,1.38661730394383,1.77307996801065,1.38268976215869,1.37315746041549,1.37493259030965,1.38679131022379,1.39134808310928,0.0662289027556378,0.154395418441233,-0.0577916500641884,-0.0661691653372066,0.0129299349753608,-0.00873152287937157,-0.0211230192342009
"CNS3:dxyear2008",-0.121410910313718,0.000198733858755345,-0.0000564623587350072,0.00274167987902428,0.00183222740990002,-0.0004800577996745,0.00107783031785232,0.00349293496639805,-0.00074096960379566,-0.00000370618905627358,0.111376484495261,0.113752477775701,0.114374944859146,0.114819928783537,0.135402433201594,0.114413477198603,0.115195011211283,0.113592757759332,0.113392699826978,0.00289602326669601,0.00589264227866028,0.00352603808561909,0.0029610515354814,0.00513023744502937,0.00202115853367018,0.000344088972292461,-1.49859006333854,0.00281349589187513,-0.0182857285312605,0.0821367159960256,0.0039129573639032,-0.00933142437715322,-0.0134782962888278,0.074133492105192,-0.0149345363593786,-0.00000301386694306073,1.38584729017619,1.36911065163367,1.38840456836152,1.38268976215869,1.93180054512441,1.36772656836419,1.38109781151655,1.38615848593597,1.38382754819583,0.0754225688887107,0.143376252109561,0.0367421258533389,0.0416934139207763,0.0863693877739813,0.0126364348233242,0.0491610605192056
"CNS3:dxyear2009",-0.126253805385082,0.000232443202219253,-0.000615327057001732,0.000777003290168752,0.000108530501016755,-0.00391549461937185,-0.00267856881863355,0.00307714982976878,0.00119616055317701,-0.00000364518814019176,0.111945302646328,0.114176668245093,0.114040997104871,0.114732551840804,0.11507159251875,0.13762039667684,0.115572785105922,0.113717832208447,0.11309046148076,0.00459520982819115,0.00395972612465227,0.00827843613448855,0.00694966970608032,0.00887113546042309,0.00542046474323806,0.000910270979162905,-1.41367062813766,0.00138325369025391,-0.0315927618471342,0.0537087331787243,0.0152421963078806,-0.0084492428601133,0.00800780615087279,0.0334376392171554,-0.00811302402230033,-0.00000290842592795843,1.36415737092956,1.36065806539437,1.36917042714332,1.37315746041549,1.36772656836419,1.60758895549716,1.35719436549802,1.37599504363036,1.37135500652226,0.0784616964469068,0.14321346638387,0.0241463600213212,-0.0149101371766831,0.0589607232322392,0.00766147032700702,0.00520677693208385
"CNS3:dxyear2010",-0.119481779979006,0.000202539961217166,0.000206033199182887,0.0021108672514279,-0.000372215233761836,-0.00202034859260289,-0.0018445206143371,0.00436072915806647,-0.000538383489282372,-0.00000365109418264533,0.111721077133848,0.114288218606444,0.114253051619684,0.115151773284505,0.114903137153654,0.114638201258028,0.133089220486515,0.114055650764905,0.113497577484952,0.00608199206453331,0.00467265645027343,0.00156537774264069,0.00000870220096452212,0.00531811122669473,0.00272020192990894,0.000896782259381963,-1.38187146210022,0.0014429560061257,-0.0238928067817283,0.0692134338524801,-0.0123147903357092,-0.00947633166088446,-0.00418131510413551,0.0798444247149107,-0.000389980568254598,-0.00000293888988271373,1.36814602694654,1.36157324505015,1.3796595247291,1.37493259030965,1.38109781151655,1.35719436549802,1.75185746245573,1.37005733882664,1.37705893611585,0.0570833766312168,0.152316132953401,-0.0435343531968941,-0.0252172452554777,-0.00148130012531875,-0.0138663916028294,0.0206792240892318
"CNS3:dxyear2011",-0.123669210891714,0.000237441676471698,0.000283876703103369,0.000198923427901567,0.000500117687314018,-0.0014632673770467,-0.000918015621990438,0.00300585856786592,-0.000356398245712346,-0.00000366017585246399,0.111893232744293,0.113646516900372,0.113464092713714,0.113833191858288,0.113962371038515,0.113759746737568,0.114895803084334,0.137306276968447,0.112572576736041,0.00549364703643158,0.00328139554447915,0.00620721577344503,0.00399769580581964,0.00990893096334848,0.00327330458981956,0.00176889378637968,-1.45394680921186,0.00324910983967025,-0.0181631804843739,0.0689903415170518,0.0210299409049536,-0.0271101872430969,-0.0079334045595749,0.0339780963505988,-0.0226989681881167,-0.00000294471601076045,1.37705945357892,1.3691211285983,1.38436638500322,1.38679131022379,1.38615848593597,1.37599504363036,1.37005733882664,1.64350939075285,1.38955239438647,0.0723145696066401,0.158386711707383,0.0110779886423719,-0.0321086741572006,0.0857136490944996,0.0248603303570781,0.0474316877808365
"CNS3:dxyear2012",-0.11871620519839,-0.0000110059675015781,0.000456448597674885,0.00195318597945442,-0.000656898472685849,-0.000589326467522208,-0.000126765949445493,0.00476126572257809,0.00132845101963963,-0.00000362181680643895,0.111368896866598,0.113667219085422,0.113192752307931,0.113820014787474,0.113995167248327,0.113288531566987,0.11468645185756,0.112507493192155,0.133976262676634,0.00528127105621407,0.00381793241279875,0.00240125957418097,0.00125741043069391,0.00500262415005837,0.0000112885308203615,-0.000498005016444911,-1.31449904418395,-0.00245419926389408,-0.0456385671229836,0.072118993367147,0.0122092236792564,-0.0109319084878805,-0.0108464824490528,0.0426746386432329,-0.0161830359703173,-0.00000291132741788284,1.38722452931052,1.37176336271479,1.39256567924164,1.39134808310928,1.38382754819584,1.37135500652226,1.37705893611585,1.38955239438647,1.57683626028791,0.0839984793355407,0.156206637489841,-0.0522495845883859,-0.0699116757007808,0.015917567792591,-0.0380977249502321,-0.000585697969634508
"CNS3:lineageT",0.0133678720542449,-0.000585956614714373,-0.00250698723188878,0.000605244922102866,0.00164059400281843,0.00118775664930781,0.000662525647622286,0.00354513709410363,0.000877525780016642,-0.0000000755272156623803,0.00198316770506531,-0.0000214970380884166,-0.000633249335641763,-0.00100633893857715,-0.00218924729300514,-0.00188938429436122,-0.000329555803487761,-0.000946211816052547,-0.00121408669467712,0.0376311173168078,0.00136967333584981,-0.00569602179396171,-0.0119797814311573,-0.00695801597308361,-0.0101801370656833,-0.00470788160141561,0.0552574154840207,-0.00743589626463877,-0.0322617301670737,0.00266173149315742,0.0283441198069947,0.00999217445570875,0.00129055688215199,0.0322083511401785,0.0140553359157633,-0.000000155242341840136,0.131753335712281,0.0950875398474611,0.082081055175427,0.0662289027556365,0.0754225688887097,0.078461696446906,0.0570833766312158,0.0723145696066395,0.0839984793355397,0.283795427312791,0.0117198662276392,-0.0509365281424902,-0.139378154391668,-0.0680335356027175,-0.0972504541337952,-0.053267257120114
"CNS3:protocolDFCI",-0.00531888229205434,0.000311968713821476,-0.000343740808914788,0.000755029798787494,-0.00156208836157081,0.000293408605724411,0.000246262157301108,0.00118189133264671,-0.00191045148228838,-0.000000253540263548171,-0.00454447352051795,0.00262029222208667,0.00358812340767399,0.00456980630450159,0.00519257926107503,0.00332693969175685,0.00452352063801061,0.00307466181587425,0.00345230856841345,-0.000187598049225656,0.0175733589587303,-0.00171082074281664,-0.0042730111747984,-0.00184319710130948,0.00134629343387024,0.00198446004350625,-0.198400269508877,0.00322450503515224,0.00409778487215269,0.017069609450523,-0.0127057763269439,-0.00826074854399202,-0.00563701498198805,0.0403219513240913,-0.00116998118617537,-0.000000307406867871644,0.0785791726621141,0.132911389852026,0.153361273739077,0.15439541844123,0.143376252109558,0.143213466383867,0.152316132953398,0.158386711707379,0.156206637489838,0.0117198662276391,0.440531548475771,-0.0248262774720156,-0.054307828932353,-0.0304127475235962,0.037957448178702,0.0290855072285629
"CNS3:cytogenetics_catFavorable",-0.110933384687752,0.000921537647674173,0.000321191809502664,-0.00524843615289799,-0.00570625707605516,-0.00547570296343123,-0.00259375997883126,0.00240296100677154,0.00285825903402585,-0.000000380999432279948,0.00889576936775724,0.00324080365524372,0.00414956308276693,0.00217166766664963,0.00578716819567998,0.0092864566388178,0.00309749448694532,0.00732800982596039,0.00305808121174134,-0.00511069154888713,-0.00183446468644327,0.101909951881269,0.0963874166268363,0.0942201369684342,0.01461873779354,0.00458976523227559,-1.39436976104936,0.0110311351208526,0.0142421381173329,-0.0697137508147771,-0.0767115292130956,-0.0269110874880276,0.00245890291803166,0.103677520746149,0.0251828139608546,-0.000000207495112639823,0.0138041506267349,-0.0309790363408571,-0.0110674785675224,-0.0577916500641828,0.0367421258533444,0.0241463600213274,-0.0435343531968874,0.0110779886423763,-0.0522495845883794,-0.0509365281424879,-0.0248262774720142,1.43440113991092,1.28767505792835,1.26567473365821,0.12735295420417,0.0433029759114236
"CNS3:cytogenetics_catNeutral",-0.107675733304122,0.000608489821664038,0.00109391532328959,-0.00431804779189942,-0.0062073630591854,-0.00619180438853331,-0.00391765817321898,0.00185055181522042,0.00370027040303695,-0.000000344907770867452,0.00659893885646511,0.00179444796271387,0.00478160550434889,0.0017872741022865,0.00561572125418501,0.00825005673810474,0.00233267414763333,0.00575948440256825,0.00281084942258465,-0.011566125687324,-0.00433528442353915,0.0967231326479377,0.103603134097795,0.0947651806545573,0.013347825510162,0.00411449292707462,-1.34902130838775,0.00858756522969327,0.0133115094364835,-0.0704286164094487,-0.10114702254539,-0.0386633517495522,-0.019151135951754,0.0974404545824146,0.0315879471836629,-0.000000175926401334852,0.0267085290539868,-0.0527803924759314,-0.00942925485617349,-0.0661691653371996,0.0416934139207832,-0.0149101371766757,-0.0252172452554703,-0.032108674157195,-0.0699116757007733,-0.139378154391665,-0.0543078289323515,1.28767505792835,1.39330484438843,1.27420523310684,0.110457074915012,0.0674272290328102
"CNS3:cytogenetics_catUnfavorable",-0.101433257398781,0.000433352320148554,0.000554578806611293,-0.00271128528798476,-0.00515377804375194,-0.00697177323750174,-0.00418963236502645,-0.0014819402639402,0.00320790174098715,-0.000000388636980736938,0.00654937909774747,-0.00335202860000211,0.0018768830900541,-0.00121493056268714,0.00038319054971335,0.00411062952916508,0.000621190720624276,0.00559552986036382,0.000446047856123261,-0.00635561302470212,-0.00206531958803371,0.0942437981583487,0.094053289846958,0.129527214118019,0.0129638030904257,0.00470739396502587,-1.37052521518594,0.00430164916174551,0.0218471855776132,-0.0513216299157431,-0.0758194757758777,-0.0480764616596044,-0.0105793353002007,0.0660907710886374,0.0205770577766462,-0.0000003099017972483,0.108612353440856,0.00997526200728741,0.0500433511638172,0.0129299349753647,0.0863693877739856,0.0589607232322443,-0.00148130012531336,0.0857136490945031,0.0159175677925959,-0.0680335356027156,-0.0304127475235948,1.26567473365821,1.27420523310684,1.57163140384856,0.092479077262811,0.0445644578688501
"CNS3:wbc_cat>=50",-0.0615529035802926,0.00276585837481837,-0.000329709689925416,-0.000920501669001837,0.0000170837717889707,-0.00252333951258161,-0.0017764914724363,-0.000470232061507025,0.00136599047909176,-0.000000224085146184542,-0.000890724334935603,0.00187325685497917,0.000969177597919937,0.00119247195122691,0.00217679878720588,0.00481131591894449,0.00278936955805621,0.00307767161783649,-0.0000508132249085677,-0.00901950504590141,0.00161337308742494,0.0116866240132686,0.0104488143589795,0.0088257841405724,0.0469150363575634,0.0381190065237351,-0.837962170097891,0.026519103667092,0.00500621737460417,-0.0100240263321394,-0.00142790562249526,-0.00913008918784763,-0.0126762077703461,0.0116662605129353,0.0298473041139138,-0.000000155238568090946,-0.000520899095583588,0.017901302729076,-0.0359768041102468,-0.0087315228793676,0.0126364348233287,0.00766147032701142,-0.0138663916028249,0.0248603303570822,-0.038097724950228,-0.0972504541337951,0.0379574481787027,0.127352954204176,0.110457074915016,0.0924790772628155,0.665518766887,0.60571983738795
"CNS3:leukemia_risk_groupstandard",-0.057910209436445,0.00326222392536026,-0.000992247652117555,-0.00233225451416766,0.000775997017462133,-0.000723718154214965,0.000331418652791132,-0.000349472872502468,0.00096396145152444,-0.000000226897839842729,-0.00294196988150265,-0.000114717378915552,-0.000491054280650452,-0.00224868802971349,0.000158139092531352,0.000137817140908457,0.000494403793297869,0.00090685566566566,-0.00120252256497412,-0.00457179837105929,0.00187459973669605,0.00218925633953553,0.00186072636966136,0.00167736988590052,0.0374940869564364,0.0472013193747521,-0.859197670043271,0.0302038376835964,0.00265804858789422,-0.0209466705014894,-0.0122783199645693,0.00128808075758625,-0.00352298262067529,0.00709129383828996,0.0227897746543744,-0.00000021046265146863,0.067705334893645,0.0162403013057684,0.00484199610036058,-0.0211230192341959,0.0491610605192114,0.0052067769320894,0.0206792240892373,0.0474316877808419,-0.000585697969629304,-0.0532672571201139,0.0290855072285637,0.0433029759114297,0.0674272290328153,0.044564457868855,0.60571983738795,0.754833662975733
