"","Favorable:(Intercept)","Favorable:age_Dx","Favorable:sexM","Favorable:SES2","Favorable:SES3","Favorable:SES4","Favorable:SES5","Favorable:ruralY","Favorable:distanceshort","Favorable:dxyear2003","Favorable:dxyear2004","Favorable:dxyear2005","Favorable:dxyear2006","Favorable:dxyear2007","Favorable:dxyear2008","Favorable:dxyear2009","Favorable:dxyear2010","Favorable:dxyear2011","Favorable:dxyear2012","Favorable:lineageT","Favorable:protocolDFCI","Neutral:(Intercept)","Neutral:age_Dx","Neutral:sexM","Neutral:SES2","Neutral:SES3","Neutral:SES4","Neutral:SES5","Neutral:ruralY","Neutral:distanceshort","Neutral:dxyear2003","Neutral:dxyear2004","Neutral:dxyear2005","Neutral:dxyear2006","Neutral:dxyear2007","Neutral:dxyear2008","Neutral:dxyear2009","Neutral:dxyear2010","Neutral:dxyear2011","Neutral:dxyear2012","Neutral:lineageT","Neutral:protocolDFCI","Unfavorable:(Intercept)","Unfavorable:age_Dx","Unfavorable:sexM","Unfavorable:SES2","Unfavorable:SES3","Unfavorable:SES4","Unfavorable:SES5","Unfavorable:ruralY","Unfavorable:distanceshort","Unfavorable:dxyear2003","Unfavorable:dxyear2004","Unfavorable:dxyear2005","Unfavorable:dxyear2006","Unfavorable:dxyear2007","Unfavorable:dxyear2008","Unfavorable:dxyear2009","Unfavorable:dxyear2010","Unfavorable:dxyear2011","Unfavorable:dxyear2012","Unfavorable:lineageT","Unfavorable:protocolDFCI"
"Neutral:protocolDFCI",-0.00135630027885083,-0.00000761131579376163,-0.000325883878450484,-0.000410326813632164,0.000595745280376581,-0.0000337146953976302,0.000412533004503044,-0.000334559952840944,0.000511995568005889,-0.00156776189886179,0.0042655264135011,0.0021031282088124,0.00179963662366883,0.00269462633756385,0.00131125437933834,0.0018893851572843,0.00211193368586999,0.00338616103029612,0.00188624418236192,0.00015600169958973,0.0128049529826602,-0.0123686455282961,0.00014325382806727,-0.000491103331292136,0.00154920457622362,-0.000230042381377369,-0.000102953265551285,0.000502306672536763,0.000346705088794124,-0.00192830916215767,-0.0031214429909102,0.00454554819714522,0.00516406088023839,0.00865857838209005,0.0115066934208074,0.00965161703875569,0.0100492348792585,0.00894819954779423,0.010398132969299,0.00894326223313891,0.00266487280503988,0.0366394437076247,0.0165346460265365,-0.000162491624504513,0.000848487556673486,-0.00156826605118076,0.000768864985185632,0.000904153324027014,-0.000423805142002836,-0.000153028834270457,0.00483742630115569,0.00468920488976228,0.00143756644060877,-0.00726718908905093,-0.0123844655249216,-0.014201319758371,-0.0144207571920901,-0.0137847098111906,-0.0129605030167854,-0.0107390885244899,-0.0121828676142361,-0.00282087450463782,-0.049444396690277
"Unfavorable:(Intercept)",0.386285166062216,-0.021298620888912,-0.103237026100464,-0.153732753176111,-0.119152473548995,-0.126151769837668,-0.154795368528179,-0.251895707174181,-0.3595595349195,0.234823306680123,0.338659912604794,0.242596946960707,0.338976831298597,0.244653853294458,0.317783460864054,0.241633076852095,0.407940810511434,0.370063726126973,0.362496275753024,0.00470152397821187,0.0169189502891416,0.374348241149076,-0.0212070919652322,-0.103656605050762,-0.154331144466992,-0.120389068929776,-0.128574809613909,-0.154691460928001,-0.252404112575379,-0.358560672324341,0.243846839289565,0.352205403439642,0.252321932889808,0.352240641550469,0.255562347585476,0.330866054411279,0.253495483063527,0.419900459566488,0.384006512140693,0.373221805346679,0.00449860620565871,0.0165346460265549,1.38790133260898,-0.0274022631404519,-0.162547494190147,-0.260515808378504,-0.219098470562713,-0.221033285288158,-0.272884226972568,-0.340123630873571,-0.467093698987548,-0.478670145974274,-0.35947034695804,-0.494918879850628,-0.397214481356495,-0.500216200879828,-0.418741943855699,-0.499743517393947,-0.325058261594962,-0.320844016222752,-0.373871095597694,-0.00920013017892901,-0.0334535963154651
"Unfavorable:age_Dx",-0.0207398564416583,0.00265950434547328,-0.00228622371508703,-0.0056012174274366,-0.00553443559279244,-0.0087075367507832,-0.00367545892318142,0.0000283194449490845,0.00531811752505875,0.0000650973634842452,-0.00902512190021889,-0.0000684370419231145,-0.00316864818268807,-0.000230693484349755,-0.00134152565236376,0.00289794563619948,-0.00520310428513409,-0.00249139968379086,-0.00561459062168586,0.000654909823718626,-0.000275675385896428,-0.0207108092582775,0.00266429186075971,-0.00230604493390113,-0.00548508602721403,-0.00540880744957969,-0.0084970045882901,-0.00362518039668282,-0.0000175292266208886,0.00529717812727686,0.000231518466428403,-0.00942450145566023,-0.0000974337952406179,-0.00339164971021931,-0.000340989215191477,-0.00152073397944733,0.00266691713962409,-0.00530796275267404,-0.00285089554981149,-0.00571560138851013,0.000765003897654346,-0.000162491624504101,-0.027402263140442,0.00353197276904896,-0.0023362257217173,-0.00574747006054296,-0.00646155914608383,-0.00979033085495628,-0.00439425622397504,-0.000705356415739513,0.00576011232647509,-0.000296615829854054,-0.0102908580207505,0.000165870837165235,-0.00205847269581373,0.000571682699539502,-0.000235190470825884,0.00453116028480441,-0.00429856651543015,-0.0019256293048508,-0.0050845420193981,-0.00141991372125442,0.00043816701039909
"Unfavorable:sexM",-0.102166082030921,-0.0022294740172419,0.288575796812746,0.0313489417528684,0.0527821905343391,0.0491964828005459,0.0512617248779745,-0.0198135873899456,-0.0710345301368398,-0.00483175311613084,-0.0302241623914049,-0.000682150383580989,-0.0221776923521693,0.000244332815211971,-0.0115004833759012,-0.00957343827630072,-0.0109117058131409,-0.0243741688535548,-0.013865212175151,0.00345102903310636,0.000876290003684153,-0.103106274034807,-0.00223408988578407,0.288631671009736,0.0315691707944873,0.0529237476728815,0.0487537640018263,0.0513399414113056,-0.0206280898450517,-0.0711604938140761,-0.00431276468841721,-0.0284031160650037,-0.000314739603547545,-0.0205716038420272,0.00140918797302503,-0.0108563121349103,-0.00784067322972058,-0.00997282706104382,-0.0229155904491454,-0.0124464907084115,0.00300066996979803,0.00084848755667236,-0.162547494190227,-0.00233622572171014,0.377731743658065,0.0392458720329705,0.0640283750829803,0.0650242994512185,0.067097870730575,-0.013739390618011,-0.0722694662353363,0.00914451780425257,-0.0283197492650028,0.000996889987157685,-0.0269586589614821,-0.00165352078825989,-0.00857615231000035,-0.0110584704946309,-0.00916512670203411,-0.0297649004464592,-0.0183430963373685,-0.0064516990045572,-0.00172477756035015
"Unfavorable:SES2",-0.151907573930106,-0.00550214844295473,0.0314269723614815,0.74656490273201,0.192690271685427,0.232107431012191,0.214803581578387,0.115988091878405,0.00875056112961218,0.0127998572000057,0.0230106810790145,0.00524247861912058,-0.00466084109321495,-0.0001778645745972,-0.0432538338413057,-0.102220585753394,-0.0164158516209748,-0.070836245002759,0.030191021390058,0.0000140753884181622,-0.00165839424469858,-0.151281395336644,-0.00550312480402961,0.0318883281411594,0.74709430851803,0.193146869737413,0.232600555716679,0.215753126896599,0.11697999919829,0.00853921931422881,0.00697968277425384,0.0221395177454698,0.00375304452578522,-0.00575972394969361,-0.00178089010771498,-0.0448735708650981,-0.103165041702007,-0.0178954987761353,-0.0715615279996507,0.0297070882370669,-0.000760459909762095,-0.00156826605118879,-0.260515808378623,-0.0057474700605346,0.0392458720329535,1.01718451428934,0.294139867016668,0.335773002252542,0.318793404282199,0.130034102049743,0.0153663461158694,-0.0197795399715099,0.0333169998259435,-0.00899552314485231,0.000897155888207468,0.00195875468226441,-0.0419817181279693,-0.115030799034802,-0.0187377889853247,-0.0771480176555167,0.0305725446008044,0.000746384513244123,0.0032266602959542
"Unfavorable:SES3",-0.116714237124788,-0.0052859138226935,0.0531434181148318,0.19291754025532,0.718300514334238,0.207075299846115,0.197429017402209,0.0167201841192848,-0.0327263650841659,-0.00728180359715762,0.0202228716247705,0.000757165129080322,0.0197181953958869,-0.00297694019091964,-0.0196066211517458,-0.0592116118450518,-0.0431899112057023,-0.0651000826259551,-0.0230717771711729,-0.00212333189905873,0.00109704253632244,-0.116019797014366,-0.00538397007922589,0.0535709108861041,0.193190713059413,0.71809852655648,0.207364852456024,0.198240633617425,0.0171001985064096,-0.0328447913674318,-0.00738904174529371,0.020046230596127,0.00138503681114207,0.0196438594770239,-0.00305853002661907,-0.0207021063152056,-0.0594795281619366,-0.0437947749584636,-0.0665644494124733,-0.0233584162097401,-0.00256034186273136,0.000768864985180493,-0.219098470562778,-0.00646155914607831,0.0640283750829721,0.294139867016659,0.923164007008781,0.310256611500637,0.299645881394778,0.0179900327307635,-0.0378615620061873,0.0146708453438032,0.040569390082378,-0.00214220194013085,0.0380551144172791,0.00603547021750009,-0.00672492441202838,-0.0564901207329512,-0.0410811571332641,-0.0582213417561153,-0.0234942580556545,0.00468367375459377,-0.00186590752139236
"Unfavorable:SES4",-0.129470196754978,-0.00826306285999089,0.049108521129506,0.231710694507847,0.206605604175848,0.774779711141043,0.228802287410134,0.11629554693364,-0.0227665495635917,0.00657377653515976,0.0567483416958645,0.000295046130364903,0.0280577992569164,0.000831848254296166,-0.0349553480293622,-0.112364794654625,-0.0635587765256547,-0.0597665868388372,0.0466484606464961,-0.00227735464817837,0.00110078410773757,-0.129461747496731,-0.00835061181168399,0.0488694656245248,0.232233428727566,0.207145536810471,0.774472338573779,0.229879654302536,0.11805225691838,-0.0232350502729082,0.00813444919098851,0.0577134853904748,0.00148861896397252,0.0287611172806884,0.00135237012868002,-0.0346061030189635,-0.112332573074519,-0.0633436769643263,-0.0597891558350222,0.0474957636006577,-0.00237419192759273,0.000904153324021962,-0.221033285288268,-0.00979033085494912,0.0650242994512271,0.335773002252557,0.310256611500654,0.953940469224307,0.336695579024176,0.12750042207359,-0.0257651368958951,-0.0147082257237817,0.0681020857166797,-0.0017836650943018,0.0263253506802226,-0.00218421838301495,-0.0459058381788813,-0.139335422081842,-0.0813324275803671,-0.073669031358951,0.0411412001081509,0.00465154656704658,-0.00200493743164628
"Unfavorable:SES5",-0.147666360774341,-0.00351308749696387,0.0510978818045053,0.214690587835587,0.196909944592331,0.229177111256873,0.496250229064635,0.0763786859097204,-0.0170564235341965,0.0016651636991349,0.0604554735029336,-0.00888736342957137,0.00673251073202172,-0.00749128658039596,-0.0813813002285967,-0.0974418075540255,-0.0419370997248471,-0.0958587033250473,0.0216053607733519,-0.00100072573621836,0.00003107865855614,-0.146155433410654,-0.00360943243719894,0.0511600758299452,0.215607387641608,0.197946575356502,0.230061432922251,0.497600989134326,0.0770448479259329,-0.0173455621221068,0.00365699909776513,0.0598699834188236,-0.00939969567317407,0.0050018629877343,-0.00854002280118173,-0.0841141462293532,-0.0998665870863263,-0.0437958735952957,-0.0988494817068392,0.0207096961222627,-0.00105505462416377,-0.000423805142008658,-0.272884226972668,-0.00439425622396728,0.0670978707305656,0.318793404282203,0.299645881394784,0.336695579024168,0.730540146004117,0.0911772366940833,-0.0190743996784137,-0.00532216279346146,0.0932824642170645,0.0182870591027854,0.0358746190911203,0.0160313093815431,-0.0684967039616684,-0.0888773716733482,-0.0318337381310971,-0.0832209146754712,0.0454331811316827,0.00205578035309866,0.000392726483542422
"Unfavorable:ruralY",-0.244943185481252,-0.0000102521372730401,-0.0198387812276814,0.115099359305267,0.0157944014699063,0.116304977965014,0.0756912612875664,0.591084206913293,0.208313862603792,0.00402321234995107,0.0168410441994669,-0.0083517513912979,-0.0210313993703086,-0.00900608684393496,-0.0578931919964829,-0.0684482075583838,-0.0290602269676818,-0.0940307771207582,-0.0545297171160851,-0.0098389326661024,-0.000343201463062123,-0.24706965125425,-0.0000114329908681328,-0.020459942489418,0.116447083979179,0.0171223315722489,0.117972065503922,0.0770675300886432,0.588782061220364,0.207573586080782,0.00482796810771094,0.019912972650453,-0.00582058745667992,-0.0187469658603847,-0.00675462511957751,-0.0553856205596367,-0.067080983566868,-0.0271393659385655,-0.0923665716672166,-0.0520982859681975,-0.0100961964077866,-0.000153028834268012,-0.340123630873651,-0.000705356415729472,-0.0137393906180486,0.130034102049716,0.0179900327307448,0.127500422073558,0.0911772366940534,0.816809669317894,0.268093593140066,-0.0088511804545983,0.0395920953008024,0.0141723388480214,-0.012387966267255,0.0157607119634609,-0.0544221582331708,-0.0596623057970764,-0.0157421628479281,-0.0881207286489651,-0.0403372583048951,0.0199351290692653,0.000496230297365351
"Unfavorable:distanceshort",-0.355828814438647,0.00529842043228087,-0.0712054486275329,0.00823411267940882,-0.0334838897342525,-0.0239394543742731,-0.0177043549856951,0.208464664247644,0.487652559324574,-0.000369524101530992,-0.0240827719563781,-0.0000531922038955767,-0.0866597358881964,0.0029144145174252,-0.0636268040844772,0.0149676356460809,-0.0411396407093283,-0.0869416462359813,-0.0972373734524502,-0.00333026957691415,0.00462574326375564,-0.355263046912042,0.00532533194950851,-0.0714845053094582,0.00838677429308569,-0.0332762933800974,-0.0239216037346068,-0.017627627981567,0.207486076228994,0.487407175227523,-0.00133009209179402,-0.0243601256148217,-0.000105009159108642,-0.0872838263392715,0.00257504842305425,-0.064078616651394,0.0154977746407775,-0.0416566357213794,-0.0880781839415049,-0.0977992358436914,-0.00337851360178641,0.00483742630116589,-0.46709369898759,0.00576011232648634,-0.0722694662354067,0.015366346115811,-0.0378615620062249,-0.0257651368959468,-0.0190743996784714,0.268093593140025,0.62471156470373,0.00169961619634501,-0.0209761534944761,0.000158201363065826,-0.0943717826430634,-0.00548946294053065,-0.0733171659619114,0.0199342875829487,-0.0471974502139195,-0.0932192155600704,-0.096560658588461,0.00670878317811403,-0.00946316956489261
"Unfavorable:dxyear2003",0.235866544790762,-0.0000149342264738397,-0.00106040804883779,0.00209270140966373,-0.00126100197861511,0.000983548883180281,0.0000729487271929584,0.00000927687570390312,-0.00000666878337562415,-0.384833660766865,-0.23576757966115,-0.235781280429464,-0.235615048607352,-0.23496662764712,-0.235541516263481,-0.23581482885108,-0.235734731880319,-0.235901637220124,-0.235741874026982,0.000594936722461588,0.00549156575978237,0.245298569590815,0.0000556375810713459,-0.000977762064327083,0.000494077849128568,-0.00134459507240126,0.00277534055747915,0.000846543077785306,0.00211424008256783,-0.000390305659941959,-0.375192740877092,-0.245596188371133,-0.245266743567163,-0.245737092917325,-0.244696040644912,-0.246132794802327,-0.246000127338758,-0.245771693736596,-0.24557993063093,-0.245772786787132,0.000918764626420966,0.00468920488973345,-0.478670145974194,-0.000296615829864698,0.00914451780430461,-0.0197795399714993,0.0146708453438261,-0.0147082257237481,-0.00532216279343385,-0.00885118045461237,0.00169961619627921,0.760026401644099,0.483375671083291,0.481048023996634,0.480997195923419,0.479662668292021,0.482422149630551,0.483445262721378,0.481741921389596,0.482313199138906,0.478897703080374,-0.00151370134884601,-0.010180770649829
"Unfavorable:dxyear2004",0.364098017781094,-0.0093517670837963,-0.0285545947264409,0.0317602587885596,0.0300178413975471,0.0627361534370631,0.0737710557455453,0.0237950585596553,-0.0229604656451314,-0.236809647587891,0.27386179119572,-0.23737841883749,-0.338297908085778,-0.236727320149271,-0.338650983821243,-0.348815083996637,-0.404830854822829,-0.335099605406906,-0.332465053418735,-0.00447702225785194,0.00227798486892631,0.374342699125416,-0.00940169945280716,-0.0279827691260118,0.0304729423638859,0.0299025511117441,0.0635903945418139,0.0731261806978313,0.0261941871054448,-0.0228954346546366,-0.246566023494253,0.264816991600279,-0.247069131422885,-0.349725660858521,-0.246740914934041,-0.349787338802079,-0.358893867060763,-0.415267012797265,-0.344390748611601,-0.342464058578831,-0.00435686941966302,0.00143756644057384,-0.359470346958001,-0.0102908580207614,-0.0283197492649227,0.033316999825966,0.0405693900824055,0.0681020857167208,0.0932824642171065,0.0395920953008346,-0.0209761534944807,0.48337567108324,1.94525770153603,0.48444755026037,0.373332974029196,0.483468235083309,0.375055239993251,0.365660616351041,0.309769051677218,0.345580378323694,0.384312892862974,0.00883389167363985,-0.0037155513096981
"Unfavorable:dxyear2005",0.239684092336171,-0.00000337714816373835,-0.000275194885824532,0.000842195458780264,0.0000836431685089034,0.0000982456836942417,-0.00112076073378295,-0.0022982076907305,0.0000356172672239064,-0.235777773859428,-0.238902157974107,-0.280007276038648,-0.239002137215521,-0.239695940178899,-0.239198591195839,-0.239229549171518,-0.239005602005442,-0.238890225460281,-0.239235259567252,-0.0000172300893573705,-0.00681732995152408,0.250055668097991,-0.0000515800884960421,0.0000805113792892281,0.000314190549088616,0.000345758259456788,0.000974677161953846,-0.00193530398161783,-0.000480341355479343,0.0000922932449568206,-0.245270250136883,-0.248990936869576,-0.292394586138669,-0.249468520323656,-0.249946211065963,-0.249430446734043,-0.249790738598946,-0.249348373957075,-0.249266826046945,-0.249534376800207,0.00016856235562239,-0.00726718908907852,-0.49491887985053,0.000165870837154722,0.000996889987206637,-0.0089955231448443,-0.00214220194011371,-0.00178366509427427,0.0182870591028087,0.0141723388480123,0.000158201363008036,0.481048023996611,0.484447550260399,0.572401862177322,0.488536287622158,0.489642151244851,0.487523607766847,0.488835986505116,0.487932995249751,0.487990032757475,0.488838645051921,-0.000151332266292789,0.0140845190402943
"Unfavorable:dxyear2006",0.337661243958534,-0.00304184360052849,-0.0206031220887837,0.000983173057622777,0.0276626023398204,0.0310709831024278,0.0170765902979259,-0.0153489769364862,-0.0842645839610915,-0.235681724789965,-0.314163801657025,-0.239152538327685,0.227608860984601,-0.241057694477046,-0.288571774642823,-0.299209229854027,-0.373397486660066,-0.285004285285427,-0.299946521285127,0.00163609304084486,-0.0115036678395876,0.349792132962432,-0.00303528862291875,-0.0199582059185559,-0.00153362551510525,0.0255317465218378,0.0294244450472548,0.0144341929606281,-0.0134969859322356,-0.08403490118824,-0.245315471133461,-0.325665231301998,-0.249383749294473,0.217061577250853,-0.25182757046271,-0.300152032424852,-0.310263900411063,-0.384269315199487,-0.295258143324098,-0.31063046134379,0.00066230771335474,-0.012384465524953,-0.397214481356411,-0.00205847269582583,-0.0269586589614171,0.000897155888209097,0.0380551144172929,0.0263253506802467,0.0358746190911434,-0.012387966267247,-0.0943717826430946,0.480997195923384,0.373332974029206,0.488536287622148,1.19872884300625,0.492885264939758,0.440291480534003,0.42996525753368,0.353694247210319,0.407819645161364,0.428258742544662,-0.00229840075530414,0.0238881333642089
"Unfavorable:dxyear2007",0.241280066728257,-0.0000132428294919955,-0.000263890527112911,0.000241765468907855,-0.000433592929589385,0.000577305142469022,-0.000802964654137588,-0.0024593736217647,0.000626458295451639,-0.234985752480529,-0.240417773467508,-0.239773028758821,-0.240780875650725,-0.298946422944961,-0.24111548557184,-0.241065706950814,-0.240862026079441,-0.240725145419115,-0.240765989241785,0.000874611375306412,-0.0136865454006783,0.252473683119129,-0.000120587635068353,0.000636512709410753,-0.000959481090466646,-0.000688722645165376,0.000633294394660244,-0.00204651937068702,-0.000916311070557834,0.000640799875011398,-0.244676915811188,-0.250582134955442,-0.249869122486044,-0.251360212293682,-0.313497869768146,-0.251249379259826,-0.251696218337315,-0.2512991395185,-0.251291375879556,-0.251133481441516,0.000901332212404179,-0.014201319758399,-0.500216200879768,0.000571682699529147,-0.00165352078820107,0.00195875468228229,0.00603547021753052,-0.00218421838297471,0.0160313093815775,0.0157607119634583,-0.005489462940585,0.47966266829202,0.483468235083358,0.489642151244873,0.492885264939791,0.612444292713097,0.492790582684185,0.493133799319291,0.492118252772924,0.491552634399859,0.491924086342118,-0.00177594358775109,0.0278878651587644
"Unfavorable:dxyear2008",0.31202044862765,-0.0011102021642294,-0.00985468974531592,-0.0385609250787017,-0.0130536133488561,-0.0333460068314906,-0.0715255360837411,-0.0526152228018363,-0.0608444372108239,-0.236131421133183,-0.309403630277702,-0.238699045003413,-0.283766086288122,-0.241254555182021,0.0991062972408209,-0.25129622190559,-0.344258354286942,-0.247931426165206,-0.286042512296857,0.00435366361233013,-0.014344200725051,0.323890695302043,-0.00108130585952045,-0.00965221212752446,-0.041186058170344,-0.0155083652331626,-0.0350710008846268,-0.0740922584878303,-0.0503100651560047,-0.060916817132479,-0.246290728498315,-0.320923812053363,-0.248824562763449,-0.295550302110554,-0.251536027502148,0.0910874918015027,-0.261859027747897,-0.354763448300403,-0.257583618587779,-0.29649385067256,0.00367918940188062,-0.0144207571921181,-0.418741943855608,-0.00023519047083723,-0.00857615230994724,-0.041981718127975,-0.00672492441202194,-0.0459058381788697,-0.0684967039616542,-0.0544221582331736,-0.0733171659619477,0.482422149630532,0.375055239993269,0.48752360776685,0.440291480534013,0.492790582684167,0.971327585735708,0.479046910260681,0.384104697947385,0.445404488169938,0.441608620547233,-0.00803285301265642,0.0287649579168488
"Unfavorable:dxyear2009",0.237792090867545,0.00307510677472009,-0.00824607233995006,-0.0974939934497351,-0.05327384646683,-0.113896085666445,-0.0881984001424876,-0.0630101191396262,0.0180552262874104,-0.236766348159362,-0.317897630601045,-0.239157005803441,-0.294408667668994,-0.24114653417179,-0.251603211197564,0.0508195568721678,-0.340556740243678,-0.246820131045369,-0.299463689731808,0.00259353398839,-0.0136446054740654,0.249051926573478,0.0029952853155933,-0.00738102367354001,-0.098548764051433,-0.0536083557303874,-0.112979107418736,-0.0900827014899771,-0.0623762739335353,0.0181807453625956,-0.24667891456254,-0.329889882057977,-0.249678980701701,-0.306805386165673,-0.251987265147515,-0.263419621570968,0.0409805092626213,-0.3517256379121,-0.257438137635475,-0.310617985503685,0.0032866276003036,-0.0137847098112141,-0.499743517393848,0.00453116028479441,-0.0110584704945999,-0.115030799034824,-0.0564901207329545,-0.13933542208184,-0.0888773716733475,-0.0596623057970923,0.0199342875829044,0.483445262721382,0.365660616351069,0.48883598650514,0.429965257533703,0.493133799319294,0.479046910260693,0.92592618783425,0.388809713273913,0.447227188199428,0.429302236792793,-0.00588016158529662,0.0274293152849494
"Unfavorable:dxyear2010",0.400747950941971,-0.00479755431121084,-0.00901504188234552,-0.0129025733832049,-0.0371174427435367,-0.0619534249623355,-0.0335250059760556,-0.0236975975440668,-0.0382589283399166,-0.235814782698889,-0.376509054534693,-0.238875728349309,-0.368817928247938,-0.240829376677615,-0.344399568243808,-0.340798464090349,0.60264351749601,-0.336802643289392,-0.365322693422261,-0.000439212527720217,-0.0121335179012713,0.412819525069957,-0.00484495884491699,-0.00856082723934416,-0.0148628140010909,-0.0384694153857469,-0.0626465784864379,-0.0354709204188723,-0.0217700045233947,-0.0385704451247553,-0.245927138690512,-0.387424054233524,-0.249057266900349,-0.380606415525559,-0.251288876095219,-0.355410274510924,-0.351207389385927,0.591787413027595,-0.346447386506298,-0.375709108737891,-0.000766044462860917,-0.0129605030168125,-0.325058261594967,-0.004298566515441,-0.00916512670192258,-0.0187377889852825,-0.0410811571332227,-0.0813324275803075,-0.0318337381310336,-0.0157421628478715,-0.0471974502138918,0.481741921389509,0.309769051677188,0.487932995249689,0.353694247210277,0.492118252772852,0.384104697947338,0.388809713273863,1.46997721496509,0.355471977119714,0.361696541993794,0.00120525699115319,0.0250940209176618
"Unfavorable:dxyear2011",0.403222631182647,-0.00263516918698405,-0.0241041834996829,-0.0631085684261808,-0.0573151841692267,-0.0580622205334646,-0.0865132078969349,-0.0916218210655817,-0.0862168127568371,-0.236168613595741,-0.339507604480116,-0.238788665272273,-0.314536347146922,-0.240456698111471,-0.282290444169574,-0.281639148294525,-0.370589071196164,0.0903958187912781,-0.311488741283232,0.00324818060376534,-0.0108153110725677,0.416528819314537,-0.00285465459205827,-0.0233687574470321,-0.0650916091485458,-0.0582964115351632,-0.0572237328245874,-0.0897098755429497,-0.0907834229773309,-0.0871940536038912,-0.246144585544611,-0.350971383607205,-0.249201367485221,-0.32662692767666,-0.251095936288347,-0.293749901386038,-0.292961783540347,-0.381596904931576,0.0812257012230337,-0.322461971419224,0.00406406485555628,-0.0107390885245185,-0.320844016222642,-0.00192562930486525,-0.0297649004463911,-0.07714801765551,-0.0582213417561003,-0.073669031358922,-0.0832209146754434,-0.0881207286489584,-0.0932192155601133,0.482313199138873,0.345580378323713,0.487990032757469,0.407819645161367,0.491552634399831,0.445404488169931,0.447227188199402,0.355471977119772,1.77877016928838,0.415422986906223,-0.00731224545629801,0.0215543995967426
"Unfavorable:dxyear2012",0.355021980154801,-0.00516377757035558,-0.0120736519955512,0.0312964630052978,-0.0199327935198495,0.0451592228516259,0.0281841037123392,-0.0481339748145125,-0.0927723781347986,-0.234374556042229,-0.30312479209485,-0.239294116494712,-0.294128788906079,-0.240777781008646,-0.284739935034597,-0.297844017420458,-0.363621644297886,-0.276202175078013,0.250259216332606,0.00394948518279019,-0.0118470976027301,0.36546129942103,-0.00523152767503917,-0.0113210699845368,0.0311380484851688,-0.0197204267930965,0.0463391461417061,0.0279880954045048,-0.0458332768290828,-0.0932697464890131,-0.244523147038275,-0.314094660992459,-0.249544528557227,-0.306016891459135,-0.25114630533344,-0.296387383975277,-0.30888939812492,-0.374423307401894,-0.285959305564521,0.241445639152362,0.00444543799358218,-0.012182867614267,-0.373871095597617,-0.00508454201941088,-0.0183430963373007,0.0305725446008167,-0.0234942580556338,0.0411412001081806,0.045433181131713,-0.0403372583048825,-0.0965606585884925,0.478897703080344,0.384312892862996,0.488838645051914,0.428258742544671,0.491924086342093,0.441608620547231,0.429302236792776,0.361696541993841,0.415422986906226,1.09972876712009,-0.00839492317591315,0.0240299652166748
"Unfavorable:lineageT",0.00033936461084345,0.000163768721104298,0.00128775276346448,-0.000224553261994633,-0.000494370476946965,-0.0000696142080789277,-0.0000115117326697739,-0.00126903904032653,-0.000350124675501337,-0.00130882090414928,-0.00254384333084358,-0.0017145500958287,-0.000384004463039587,0.000556635115060358,0.000517071559780661,-0.00023644990797341,-0.000610231491493782,-0.00146847590265371,0.000637526726850886,-0.120274990881747,-0.00204801486261025,-0.00171542051751016,0.000411181839031818,0.00116904322503215,-0.00241942033135315,-0.0023350362527592,-0.000856916085823959,-0.00179174745288904,-0.00210789575219462,-0.000116476371388345,0.00282252225300984,-0.000459226236482035,0.00186588236210585,0.00112459921843755,0.00121930847267393,0.00511926408721938,0.00374131566553463,0.00152740955356272,-0.000489751485450688,0.00482805380407997,-0.04178292994165,-0.00282087450463773,-0.0092001301789102,-0.00141991372125507,-0.00645169900456137,0.000746384513227554,0.00468367375458167,0.0046515465670311,0.00205578035308435,0.0199351290692449,0.00670878317809278,-0.00151370134882933,0.00883389167365966,-0.00015133226627656,-0.00229840075528425,-0.00177594358773474,-0.00803285301263587,-0.00588016158527929,0.00120525699117592,-0.00731224545626871,-0.00839492317589208,0.162057920823325,0.00486888936724909
"Unfavorable:protocolDFCI",0.0111866110950702,0.0000131704633803596,0.000206608447893038,-0.000722886475489159,0.0000350532637827579,0.000460556939755641,-0.0000895713582381484,-0.000139409910092335,0.00107191822275316,0.00534105463108708,-0.0101713965083151,-0.00678465993491937,-0.0112922648189716,-0.0135803870793078,-0.0115671713240879,-0.011206877063431,-0.0111836641863522,-0.0121005649009386,-0.0104250120329309,-0.00211198198418823,-0.0494895645991209,0.0117241513937479,0.0000601012751609162,0.000626067155466177,-0.00112978614821722,-0.000622684914141629,0.000156212723714965,-0.0009286503049109,0.000312027555927886,0.0015638478915328,0.00483971601874016,-0.0105470634746239,-0.00729985910539938,-0.0115460946573207,-0.0143074780794817,-0.0107088845539119,-0.0114453947960629,-0.0117349708740873,-0.0129650948349145,-0.010693993293782,-0.00275690738303519,-0.0494443966902782,-0.033453596315484,0.000438167010398335,-0.00172477756034639,0.00322666029596344,-0.00186590752138373,-0.00200493743163779,0.000392726483551543,0.000496230297364545,-0.00946316956490017,-0.0101807706498043,-0.00371555130966639,0.0140845190403193,0.0238881333642378,0.0278878651587889,0.0287649579168732,0.0274293152849699,0.0250940209176881,0.0215543995967679,0.0240299652167018,0.00486888936724837,0.0989339612893832
